키워드,제목,요약,원문링크,발행일(KST),수집시각(KST),출처
한국산업인력공단,한국산업인력공단 10일 '부산청년 글로벌 취업박람회' - 우먼타임스,본문 추출 실패,https://news.google.com/rss/articles/CBMibkFVX3lxTE9OckVCdmR6TnhKamI5TXdiNUE4ZGNEZUhsREU3clRra25sUG92OGV6RDVzcTd5eDNmbU1sWFk0alZDV1pVcWdMZHNNbmFOQUhpUDZRWFV4c1Q0b2p0Z21tbV84UmZRYU14M1l6Ukpn0gFyQVVfeXFMT0o0NXR0MXdReUpvMmRMa2VCVmVvUnRxNjFVOEF2LVh2R1NpUHp6aEhjMmVjdFVuQkZzbmpXYm1DaXdBRGVoZ0w2UjU3VXR3ZFpSa3VyMFlndFphRF9uSlM1QzNPZ2hrWUlISUJ3X25HSDBB?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-10 17:00,2025-12-01 11:16,news.google.com
한국산업인력공단,"한국산업인력공단 세종지사, 지역 상생협력 업무협약 체결 - 세종의소리",본문 추출 실패,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE40OVIyV0oyOXQtUkhmTE9LT3g1TlRmU2VfX3NhcldrT2dWWm5TMXlpaHhablZsa3pjSWM1ZDQycm5za2xucWhVNE1iZEN1b0U1T3BWT043d2V5RU1qMGJzcUQzY241X0E?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-03 17:00,2025-12-01 11:16,news.google.com
한국산업인력공단,"한국산업인력공단, 기업 맞춤형 진단으로 위기 탈출 기틀 마련[희망·행복 주는 기업] - 서울Pn",본문 추출 실패,https://news.google.com/rss/articles/CBMiakFVX3lxTE9ta3FPVlc5LWNtcHBqVF9sUzVHb2tsNkpYbUt4OE1ZOF9wM3VVZjllalRObVctdVB4dTZ6RTlrS2ZRY3BpeUZkMkpPRHlJUzZITDRkeHBoMUxQd2czOHBNSU1XdUNlT2J6RlE?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-25 00:05,2025-12-01 11:16,news.google.com
한국산업인력공단,"한국산업인력공단, 기업 맞춤형 진단으로 위기 탈출 기틀 마련[희망·행복 주는 기업] - 서울En",본문 추출 실패,https://news.google.com/rss/articles/CBMibkFVX3lxTE1Wc3VRWFdSNWlXYjhZZTdlRE5RSnJEWC1uM0NBNDVUMzNwVFNxdFQ4WmtRX295d2hZczVqNUMybTZrbHZnRVRVUUJXaVJXS2xneEpCS01fX1ZMYnhYWllfUEQtQXEzY0NIN1hrU21B?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-25 00:05,2025-12-01 11:16,news.google.com
한국산업인력공단,이우영 이사장 사퇴론 커지나…한국산업인력공단 벌써 '쓰리 아웃' - 1코노미뉴스,본문 추출 실패,https://news.google.com/rss/articles/CBMicEFVX3lxTE5CWUUzaDVEZGtJMmpUT2xDdlROT2RhQXdvQ3YxWnNxckZIQmJvS1BXM29YZjhadW9oM2s4dVEyUmFteWtHWTd5TnRqd2hRcko2dE1yUTA2Nlp3emtIVW9yMkJSeFl5Y3RtT0R3TzVRaHE?oc=5&hl=en-US&gl=US&ceid=US:en,2025-09-22 16:00,2025-12-01 11:16,news.google.com
한국산업인력공단,"국가자격시험 부실 관리…산업인력공단, 노동부에 ‘기관경고’ 받아 - 한겨레",본문 추출 실패,https://news.google.com/rss/articles/CBMiZEFVX3lxTE1JbmhjSjNaLWZ2OFVlX0FVYllkSkVkb2pZbHJ5TERrMGYwVzJHcTY1LUdYbUhob1Zya3VUR2o1RW44YWYxQVFkN2NmX0JjWUJucy16WXMyb0lMY1lQQV8tQ3BQMlM?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-20 16:00,2025-12-01 11:16,news.google.com
한국산업인력공단,"국가자격시험 문제 출제, AI가 검증한다 - 파이낸셜뉴스",본문 추출 실패,https://news.google.com/rss/articles/CBMiWkFVX3lxTE1OWUxHVzZvc3NrTlBPWnhFNGVZdkRKUU5IV3puekNVSF9nNm9zdkZXLWZ2YVAxaFRJVE9CVWVMeGZ2Mk0zbXJtNjRja2JTRXRYZnRteHFlNS1kZ9IBXkFVX3lxTFBhc245NHhRd3hCNkdaaEJ4SlRwRlY0RUhtUG81N091ZUhyeFNGQktVNWowV1AxbUQtMEZ0UW9GXzNYSXRfV1ctdTRlS1k2dV9FRGxTQjUyNVMwRVhoTWc?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-25 10:41,2025-12-01 11:16,news.google.com
한국산업인력공단,"한국산업인력공단, 시험보다 실무역량 키우는 과정평가형 국가기술자격…산업 현장형 인재 키운다 - hankyung.com",본문 추출 실패,https://news.google.com/rss/articles/CBMiWkFVX3lxTE5ZLTVDMFAtZFRjam5pbWRWYnBSbGhkcFZnRF9EQS1RZ3pSYW85NFV2OVl4eHoxWTdtUno0Umx6aElPUjJ1M2FwcWdkWmotZEpUbW5VRldFNExyUdIBVEFVX3lxTE83emMySE42UnFGcENZNHFycWd0WEZUUFk0aXFQVlBQMHpIZlMxVG1sT1k4RnFBUFZhQ1hwR1NkUEcyMGxTbUc1d2RhSUZ4TV9BclJuag?oc=5&hl=en-US&gl=US&ceid=US:en,2025-08-25 16:00,2025-12-01 11:16,news.google.com
한국산업인력공단,"한국산업인력공단, ‘2025 부산청년 글로벌취업박람회’ 개최 - 라이센스뉴스",본문 추출 실패,https://news.google.com/rss/articles/CBMia0FVX3lxTE5zVFdhRFRzcHI2TktGQ050VGYyX1JjRzdaRXBsaUZEaEpXZ2VOSl8tOFFmNjRTWTFkMU5laVQzV0VoMER6YUxIbGJubFJOSTkwNWFCU2EzNTBhRlV2TUVsYWtPUzkzQjI3RWI4?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-10 17:00,2025-12-01 11:16,news.google.com
한국산업인력공단,"대법, 산업인력공단 시험 출제 오류 손해배상 소송 파기환송 - 파이낸셜뉴스",본문 추출 실패,https://news.google.com/rss/articles/CBMiWkFVX3lxTE52aHVpcmx2YkNyVFdhQVFWNDVCMkxDc1lpaUJyb19GRXdNUlBKQzVjV1hyQ1MzeFRhUjZoelB0S3JVYnh2UGV2ZHV3bUVzZFZFYzQzQzNlRU15QdIBXkFVX3lxTE1lVDU4TEtlVjM5RXpjTnloQmw4UDRPTW4xN2dncE9NUG56TW90aHdnb0R3aXdwSmlaVXFWRG5FY2E5UDNEYlJRLU9qd1FETzBrLVBnNmpQQlRSZmtValE?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-23 15:39,2025-12-01 11:16,news.google.com
한국산업인력공단,"'D등급' 받은 산업인력공단, 경영성과 제고 TF 발족 - 뉴시스",본문 추출 실패,https://news.google.com/rss/articles/CBMiYEFVX3lxTE5RUVJIZGljMUUyRWpPVUdPWlJHaHRsbGtlUTJva2l5RlBXb2pZVTZYYk9wTzVibnd0aDh0bFQzQmpPNVVDQ3owMDI0NUJtQXNQbGQxU3plMkswS2JrTTIzQdIBeEFVX3lxTE1KWjVmOS1odHNldTFlQ0ZMNmN6Y3hiN1lKVmFmXzNOUzRJZFA5ZTNtaUtIN0pDVFpYaElhdDJhWGx3VkV4OElxRWJXWFk1bXctYWRHQi1JdkRGZnJxRExDOTdHbFdGSlVQWE1vNWlZeWJoMlRlN0U1cQ?oc=5&hl=en-US&gl=US&ceid=US:en,2025-07-24 16:00,2025-12-01 11:16,news.google.com
한국산업인력공단,안산대·한국산업인력공단 경인지역본부 ‘상호 발전’ 업무협약 - 안산뉴스,본문 추출 실패,https://news.google.com/rss/articles/CBMibEFVX3lxTFA2d3dha29ieHF3VDVmVFhZbEEyRU4wOVd6MEdOQklKU3dUaW55QWY0MkQ4cXItOV9pcTdCb0VxaHpHQnJENHVLMTdKYlN0TFp0b2tGMlJKWE50RzYzUW9uX0JzdlRmZGY5a09ZLQ?oc=5&hl=en-US&gl=US&ceid=US:en,2025-08-27 16:00,2025-12-01 11:16,news.google.com
한국산업인력공단,"한국산업인력공단, 네팔 귀환 노동자 K-푸드 취·창업 지원사격 - 파이낸셜뉴스",본문 추출 실패,https://news.google.com/rss/articles/CBMiWkFVX3lxTE1ac21sNk01bnQ2Tk1LeklFTWkyaEczR0ItQUdNQk9EZ0poM1FUM3NIZzJtOWxDekhraGlwclpjN0hvSGJRSDlmNXI5TTFoQm1Sa0kyTUkzbEFXQdIBXkFVX3lxTE5icnFVaEpkdW9CejVtV0VRQmNvYWU3akpFbmJpdVhGZTFTb1Q5MmVqSnJ4eDhDbnFfMjBvVzNqNWJhMXlpXzJPaFhFaXp2R3ZnVWNBVERRQkdkSnc1ZXc?oc=5&hl=en-US&gl=US&ceid=US:en,2025-08-11 16:00,2025-12-01 11:16,news.google.com
한국산업인력공단,"[단독]노동부, 산업인력공단 감사 나선다…노무사 시험오류 ‘은폐’ 의혹 파헤친다 - 헤럴드경제",본문 추출 실패,https://news.google.com/rss/articles/CBMiVkFVX3lxTE8wQ2p0YUdsVm1CMUdkN2JXRzVjYTFObW11bmRoamllYjU3Mi13cEpmUmlUUjdVT2E0b2FKQ2lDRGFIVm43MG5NbVh4eDVaeVJlVHFLRVV3?oc=5&hl=en-US&gl=US&ceid=US:en,2025-08-22 16:00,2025-12-01 11:16,news.google.com
한국산업인력공단,"[조은소식]한국산업인력공단 부산남부지사, 도시철도 연계 ‘부산디지털국가자격시험센터' 구축 - 인터넷조은뉴스",본문 추출 실패,https://news.google.com/rss/articles/CBMiY0FVX3lxTFBNV1ZndFhHaUhvSm5ieWg3WjMyUVRtM28xeWxraFR5YjRybEVPSlFsX1FERzVyanh0aUNXOUlUcW42b0lxMkRBR0xLaC1tbXJoSmRuaHJLZjZkRVRTOGwzOEh4RQ?oc=5&hl=en-US&gl=US&ceid=US:en,2025-08-01 16:00,2025-12-01 11:16,news.google.com
한국산업인력공단,"대법, 산업인력공단 시험 출제 오류 손해배상 소송 파기환송 - 네이트",본문 추출 실패,https://news.google.com/rss/articles/CBMiU0FVX3lxTE5xTjBqWnN5SFRSVFV3Mklub05OWnZLVHB4bld5YTl0ZVY4TU1mVDNHZzBwVC1QVVBXYjliTjEwSV93em9oalBDM3V1NTEzakx3ZUFR?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-23 15:40,2025-12-01 11:16,news.google.com
한국산업인력공단,"한국산업인력공단 강원지사, '2025년 춘천권역 HR+ 세미나' 개최 - 강원도민일보",본문 추출 실패,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE4zOXpVMFROUFFZbjBIbDFBdDJhckU1MjJrSkptLXE5OHB3bWpEb3pnRy1EM3BNejFGNmtVdUtSSmY5V1BvMFBuWWFfamhNdE5hNVNJVkM4S00wMlBwWmtNTXZNZ2NqdEU?oc=5&hl=en-US&gl=US&ceid=US:en,2025-09-16 16:00,2025-12-01 11:16,news.google.com
한국산업인력공단,"한국산업인력공단, 고교생 근로자 위한 VR 안전교육 진행 - 한국대학신문",본문 추출 실패,https://news.google.com/rss/articles/CBMiZkFVX3lxTFBLdmJhZXh6WXZTWjhwaFRvUFIxM1I2Qk1Ea3pJa0Fldk44eHVxU2tJSlNYNWtIM0xXdnItNEF0OERNZGt2RlZxWXZyeEVMQUhCSnZzYlNOeE9xQmowZVJKZ2g0R1ZWdw?oc=5&hl=en-US&gl=US&ceid=US:en,2025-05-08 16:00,2025-12-01 11:16,news.google.com
한국산업인력공단,"산업인력공단, 과정평가형 국가기술자격 우수사례 공모전 개최 - 헤럴드경제",본문 추출 실패,https://news.google.com/rss/articles/CBMiVkFVX3lxTE44OUFHX1hVUDVyQzIzSklBcmwxRmhlNElHOW9IN2xhcC02MVVkNGlJWnYtU0tzUk4yRThpZjZDUFYzWEdBT3FPWUlhVkROUTJzTHp0cktR?oc=5&hl=en-US&gl=US&ceid=US:en,2025-05-19 16:00,2025-12-01 11:16,news.google.com
한국산업인력공단,"[ESG경영 사례분석] 한국산업인력공단, 공공기관 ESG 선도...시험도 친환경으로 본다 - 뉴스투데이",본문 추출 실패,https://news.google.com/rss/articles/CBMiXkFVX3lxTE1JVUUtM3hiYzRkZ2h2dGx6TlhPUDk1N0tFcnJ2V0I5a3J6N18zaE5fMkQ5QzJkVEVkcnJLbjFhdjFabzk2dmIzMWVBQlpZTWhCV3hDcFpPTTZTMXFPalE?oc=5&hl=en-US&gl=US&ceid=US:en,2025-07-17 16:00,2025-12-01 11:16,news.google.com
한국산업인력공단,한국산업인력공단 감사실간 업무협약 - 울산일보,본문 추출 실패,https://news.google.com/rss/articles/CBMibkFVX3lxTE9wSjIyc004SmR0Z0lyWUxxV20xbGdFNEVxNTM2ODV3QV9UMVo1ekpxMEFyNTh5bTRpM19UdlNYYk5veWFSTThEUW11VHV1dFhibXhaYWdteTIwMVBnc0d5WGMyUTJZOU1Qa2JtX2hn?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-05 17:00,2025-12-01 11:16,news.google.com
한국산업인력공단,"산업인력공단, 디지털 원격훈련 아카이브 우수사례 공유 - 네이트",본문 추출 실패,https://news.google.com/rss/articles/CBMiU0FVX3lxTE1STi0yWTlVUEFPSGNtLU1oTHctSzk1eVlTeTV5VGNKVFFvcXlTWG0zR1UxZEFCS1NMeXVyekM5N2MtWGlNM0czVGMtYmRmTFlpM2pZ?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-12 17:00,2025-12-01 11:16,news.google.com
한국산업인력공단,"부산교통공사·산업인력공단, 광안역에 디지털국가자격시험센터 개소 - 네이트",본문 추출 실패,https://news.google.com/rss/articles/CBMiU0FVX3lxTE4ySVBZQi00dDZMSG9EX216Q29lX05LX3dZZ3FPWWF0c2FLMEJKRGZLNkRmeUVKQzNuX2dNWHRjWHdNTjNub1gxZjJ0WEp5aUpUYWZn?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-19 17:00,2025-12-01 11:16,news.google.com
한국산업인력공단,"씨엔알리서치, 공정채용 우수기업 어워즈 '한국산업인력공단 이사장상' 수상 - 네이트",본문 추출 실패,https://news.google.com/rss/articles/CBMiU0FVX3lxTE9VM0otNlJkWkM4U3BBSmVMV1VCOEF6RjRXZTlPbENRN29tT0ZsTzlJZi16Z3FKU21SYzQzMmxrdG1oWjN5Qzh3ZEZzTUswTlVmbEIw?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-11 17:00,2025-12-01 11:16,news.google.com
한국산업인력공단,"'채점기준 없는 국가자격시험'…산업인력공단, ‘제멋대로 채점’ - 핀포인트뉴스",본문 추출 실패,https://news.google.com/rss/articles/CBMic0FVX3lxTE5xVUtudFN1cDVVRUxUbl9JNmVhbEMwc0Y5MEdjbmJRVVU3Wi1MSllQNXdLRFo3dE5jTVRqTW5PekpYMTY5dHhiTHpYOERZdjV5T3pBbHBoM3hPdTJLeG5ZaGNTSkY1eV9OYjVhX1hXTWotRUHSAXdBVV95cUxQOUtWX3BmQ3FXYlVieHFQMTFnOG82OHlxRTJfbUxfMklPSk1hQ2d6djFfUTlIZEtFZlhMclZJZTgxWlZUX0x0eGVUTTRXak5PLXZHWEZUZlpqbmVLeHdBd0tudl9HNVhfUTFvdlg5eDhBeld0bE9Ldw?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-15 16:00,2025-12-01 11:16,news.google.com
한국산업인력공단,"한국조선해양플랜트협회, ‘선박도장사’ 기업자격으로 고용부·산업인력공단 대상 수상 - 해사신문",본문 추출 실패,https://news.google.com/rss/articles/CBMia0FVX3lxTE5JdnFWYmhEeHFvX3FOSFdtc19NRU1PRFpwWWhwYWd4ajl1XzNEd2hndmU0ZUtKV3BtcnozS3B6WUNKalB4VklBdWJHNUJSaDM3U05WX3VHRGdJUFRpMWNuOWpkV3A5WW11bXJv?oc=5&hl=en-US&gl=US&ceid=US:en,2025-09-27 16:00,2025-12-01 11:16,news.google.com
한국산업인력공단,"한국산업인력공단 전북서부지사, 기업성장 HRD-DAY 개최 - 전북도민일보",본문 추출 실패,https://news.google.com/rss/articles/CBMia0FVX3lxTFBaR3h1ak5lQURwTWVyc05jVzVwYWc5dnRfd3o0UHRVSWdCclN3UVgwY3AwWkVUM2RWRmlOQWxkdVpRVXNidUZyMmRoNjF1YWtDdUFkZzFLaF8zNmlySXI2anFLMlpKSkhBNzRF?oc=5&hl=en-US&gl=US&ceid=US:en,2025-06-18 16:00,2025-12-01 11:16,news.google.com
한국산업인력공단,천안 한 고교서 국가공인시험 정보 유출 의혹···“제보 구체적” - 경향신문,본문 추출 실패,https://news.google.com/rss/articles/CBMiWkFVX3lxTE02N09jamppbHRBME54OTR2QVhHMVFZbjdUYlVXYlpVV1Zad3hKTDBhYTFkOFRzdWl5WVFUZ0J0Sm9qak5mQjJpd1lWVHduX1dxX21ZdlJ2UDFqZ9IBX0FVX3lxTE1nMk5KQ25YbzZqVzRDTVl0c2RKbTVIWXpTTnlhaVdyTXNyWmUzeTZ2TWdOMGtNQWlnRVVpZEw4VTZMNXRCR3Z2bGlFQl80bTkxYzB3U1AtVlMyVmUyQW1j?oc=5&hl=en-US&gl=US&ceid=US:en,2025-07-28 16:00,2025-12-01 11:16,news.google.com
한국산업인력공단,"SSG랜더스, 한국산업인력공단 인천지사와 함께 ‘HRDK DNA 데이’ 진행 - 신세계그룹 뉴스룸",본문 추출 실패,https://news.google.com/rss/articles/CBMidEFVX3lxTE9heWtHVE5GaWFES2dUY3NndXFQU2dvN1hDWXRnYWxoeGxSV1BMSWdrc0pTa3g0bVBWb3VGMVVMaU1WNWpjZTBEdmxORk02QUNTNTdneGVSVnN5NEh5U09rdkNnaHhSQnpLZndVZVk0TXdYM0Q1?oc=5&hl=en-US&gl=US&ceid=US:en,2025-05-29 16:00,2025-12-01 11:16,news.google.com
한국산업인력공단,"산업인력공단 전기기사 시험 출제 오류 주장 ""채점기준 공개하라"" - 경남도민일보",본문 추출 실패,https://news.google.com/rss/articles/CBMiaEFVX3lxTFBiSzFWY000QjFwNmM1M2JVVHRtdDhoaEUtTzZ2b091QmFJZWNiYWxfSk9KR1VaZnVVMDJsMmhiZGJBeWR2VXM1NWkzY044cXBmcDdoNEhmVl9EMFo0Uzg1c25QS3AwS3p6?oc=5&hl=en-US&gl=US&ceid=US:en,2025-08-27 16:00,2025-12-01 11:16,news.google.com
한국산업인력공단,"[오늘의 공기업 채용정보] 한국산업인력공단, 2025년 하반기 일반직 6급 신규직원 90명 채용 - 아웃소싱타임스",본문 추출 실패,https://news.google.com/rss/articles/CBMickFVX3lxTFBHa0M1MVhTT0ozTzFxaksyVWVzWTBzVjk0UmxzcVdJaThUUTE4Wnl5TDNhNkQtVmZwZXI2cHUyaWVaaTRpQ1RORlh5Mktlb3h3LXhUai1HdnVCS29DTlZ2bjZ6MFNiV3luQVF3X1NOQ2Y1QQ?oc=5&hl=en-US&gl=US&ceid=US:en,2025-07-28 16:00,2025-12-01 11:16,news.google.com
한국산업인력공단,"한국산업인력공단 충남지사, 외국인근로자 대상 안전체험활동 진행 - 동양뉴스",본문 추출 실패,https://news.google.com/rss/articles/CBMiakFVX3lxTFBIZ0d3QXlUbUNJN0tuUHp2bEV0RmladHRhMi1GbjZDSERQdi1lWUEyQk45N1R4U3RYTml2dkxlLWg4clJSaVNSNTJUQlZscnlFUmhCRF9QX2tGZm80bWhtWnNJRm1ILUtkNHc?oc=5&hl=en-US&gl=US&ceid=US:en,2025-09-19 16:00,2025-12-01 11:16,news.google.com
한국산업인력공단,"산업인력공단, 디지털 원격훈련 우수사례 발표…AI 맞춤형 훈련 성과 공유 - 헤럴드경제",본문 추출 실패,https://news.google.com/rss/articles/CBMiVkFVX3lxTFBWYnpjTC16MVhvZkp4TWNQZEZqY1c0VnVlVVg1TmRXM25jQTdlNjVwWVFLclBLemVreUs4bG5lX0d4bVNnR21qVFdEWkxpTHNPbXBwYVRB?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-12 17:00,2025-12-01 11:16,news.google.com
한국산업인력공단,"한국산업인력공단 대전본부, 2025년 제1회 기사·산업기사 실기시험 원서접수 시작 - 충청투데이",본문 추출 실패,https://news.google.com/rss/articles/CBMibkFVX3lxTE1hZVFsY0pGc1VuRDdhMVNWRDk4cUtSemF4SDdtSlNfTmJydDRqdWFKRktzWDJMSmJLZVhERGVuRjZUYjByUVBucXVTM1lqdG12YzdfYk5tSFBPUXZuT09Kc21NNmVDZndrdG9hcm1R?oc=5&hl=en-US&gl=US&ceid=US:en,2025-03-20 16:00,2025-12-01 11:16,news.google.com
한국산업인력공단,산업인력공단 시험 관리 '부실' … 5년간 시험소송 106건 - 세이프타임즈,본문 추출 실패,https://news.google.com/rss/articles/CBMib0FVX3lxTE1iRjMwdUFtR2lTNGdmUEdfZFRaYXRQLXdMNGFEZWFGcUozVHYxTmltZHdfU0NSSjJ4UkNSd196Y19rT1E4MzhkTm91RnJOeHNpYi1vZ1J1cmV3UGlkOURxU194STBGN1dQc1N3aml3Z9IBc0FVX3lxTE5qaUlXYzg3a0Z6Tl9BbmNNS2V1STVEeHVUUTRhYzlaelpHVmdqVHIwM1Zob3JtblF1bTdFNkxJUE5EQi1GVmd1djhNMGFaNlphVVNLVFRadUxRYk9yZFdSb1djQjk2WEZHZUpMNXFLZW1tX1k?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-22 16:00,2025-12-01 11:16,news.google.com
한국산업인력공단,"한국산업인력공단 경기남부지사-대한민국산업현장교수협, 사회공헌활동 나서 - 중부일보",본문 추출 실패,https://news.google.com/rss/articles/CBMib0FVX3lxTE9KY2ktR0doX1FBcDRzSEk2c21sN0tFU3dZa3ZhZjBET1BodFN5TjI0YjhESXZmNDBkdnMtXzVGZ1NGcVlpT2t1azNsVWJnU2pWOHNQNVE2LUhSaWFSdEVuM0Z3RlkzZWY5UDBxdWR4QQ?oc=5&hl=en-US&gl=US&ceid=US:en,2025-06-19 16:00,2025-12-01 11:16,news.google.com
한국산업인력공단,"한국산업인력공단 부산지역본부, 밀양시 농업기술센터서 E-9 외국인근로자 대상 소수업종 종합체류지원 행사 실시 - 이코노미사이언스",본문 추출 실패,https://news.google.com/rss/articles/CBMib0FVX3lxTFBFdmY1YXl5a042RnQ0bWNwazV0ZC1ZUVdNLVlDdDJkT2J6eWFFOHJTSUVKVWtLUEZJbmVoVFFiOVVrRkhoYUY2dl84SzFLandENkhjamoxNWQ2eFR5NFRMQlhOWjhkWGlEOWx1UFdFUQ?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-11 17:00,2025-12-01 11:16,news.google.com
한국산업인력공단,대주관 제주도회･한국산업인력공단 인력 양성 협약 - 한국아파트신문,본문 추출 실패,https://news.google.com/rss/articles/CBMiaEFVX3lxTE1xRk5KeG8xUk83ekVFQ0liNmRzVTFIa1IxbDE2MTRnemNJbGUxM002WURaR01iTXlDaW5sMkszSURhU201X0FBd2tQamlsbm4zNWJuZHY5dUYybEZaOFVfdWpzV0NPMnda?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-14 16:00,2025-12-01 11:16,news.google.com
한국산업인력공단,"산업인력공단, 국가자격시험 15개 '채점기준 없이' 평가 - 인천투데이",본문 추출 실패,https://news.google.com/rss/articles/CBMicEFVX3lxTFBKZ0dhMzFCcGRSQTA3UEQxX0ZqcnZCclRLaHhXOUd3MDNsN3RrVXRFajRtbzdnX0x3ekdkbGx4SDBUY2Zuc09CcmlyejgxdnFsbjRFYVA5cjVSTnNLdGs2Q3d4cGtSdXFia29BZmdrelM?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-15 16:00,2025-12-01 11:16,news.google.com
한국산업인력공단,"노동부·산업인력공단, SQF 기반 대학 교육과정 첫 인정…17개 과정 선정 - 이데일리",본문 추출 실패,https://news.google.com/rss/articles/CBMigAFBVV95cUxNUGhjQk9RNnlxTTZKTFJWTHNnMlJqelhtYm9EMklsZHVtRGFlRjhlRkNCT2dvNldVS2FQdHhGcWhJVlhpR3BQRkc1QWxJYXpQeHNlemRPQnhkWTNpRUgwTzZhUW4yNkpFOFlBTTFBWkNoRXpIMWNkMHBUOWcxZlJRYQ?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-21 17:00,2025-12-01 11:16,news.google.com
한국산업인력공단,"카카오, 한국산업인력공단과 수험자 편의 제고 위한 업무협약 체결 - kakaocorp.com",본문 추출 실패,https://news.google.com/rss/articles/CBMiVkFVX3lxTE1QVXJBNDgyMVplNjlXUXBoZlBEYXJpeUVQbmIzSlBNby1LcFdKN0NuQW40TmMzVXAyc1FuWkg4RGw0SVdydnpnSzdtM2pEOFEtMG8zZjBn?oc=5&hl=en-US&gl=US&ceid=US:en,2025-01-23 17:00,2025-12-01 11:16,news.google.com
한국산업인력공단,"한국산업인력공단, 2025 해외진출 성장스토리 공모전 - 월드코리안뉴스",본문 추출 실패,https://news.google.com/rss/articles/CBMibkFVX3lxTE1SUFVmcDJwZTU0V1c0eHUwa09wZTdsVHpKMi0tZllaQ1BGMk5LRnBBcjZTV0xkanZLRlI2VkdzMEE2ZGRPNE8wRjJ2VVNxZnp4YWxCTWpHS3hmUWR5b0NXTzViOXp0MkpQSHFVaGFn?oc=5&hl=en-US&gl=US&ceid=US:en,2025-08-11 16:00,2025-12-01 11:16,news.google.com
한국산업인력공단,"산업인력공단, 2400개 기업 '체계적 현장훈련' 지원…""기업 경쟁력 강화"" - 뉴스1",본문 추출 실패,https://news.google.com/rss/articles/CBMiY0FVX3lxTFBDSjVSeUNGdjA3MEkxWlluNWVWN21xN2FFc2hBWnBjanRwWWI1cWdrOWNEVGxBVnFsbTY5RHA3SXJ0OEk5WF8ybXAtYXR4QnZXdXl4akpuYkpOaTRwS0FhdXc5Yw?oc=5&hl=en-US&gl=US&ceid=US:en,2025-09-23 16:00,2025-12-01 11:16,news.google.com
한국산업인력공단,"노무사 합격자 오류 두 달 만에…산업인력공단, 또 출제오류 ‘쉬쉬’ - 헤럴드경제",본문 추출 실패,https://news.google.com/rss/articles/CBMiVkFVX3lxTE15ZWx1WE4yQjhycDRlOVJZVThfRHNjLVpwa1dQSlFpSmIzSlEtNC1SU3ZXSjFJSFREb3M2eWlxLVJmSUpINmhmLVFEZl95eEdDcGJaa0h3?oc=5&hl=en-US&gl=US&ceid=US:en,2025-08-29 16:00,2025-12-01 11:16,news.google.com
한국산업인력공단,"[2025국감]산업인력공단 이사장 사퇴 거부에…""위원회서 촉구 결의해야"" - 아시아경제",본문 추출 실패,https://news.google.com/rss/articles/CBMiYEFVX3lxTE1MOXdVTnM1YTZiOW5pd3gwcHZxY0tLc2ZBMXZuYU50NXZqUEs5dE9aazRRa3VMWHRxX1FKbWxlbllWcTNaaGpUUW91V3UtSzhiWDJyWlZOTUF5TEJXN1BSZg?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-21 16:00,2025-12-01 11:16,news.google.com
한국산업인력공단,"고용노동부 공공기관 브랜드평판 11월 1위 근로복지공단, 2위 한국산업인력공단, 3위 한국장애인고용공단 - 핀포인트뉴스",본문 추출 실패,https://news.google.com/rss/articles/CBMic0FVX3lxTE9BS1ZvUmM0VUdSeEtMakdBNFFYaVJhSTlIWFFTZFRwSkQwRWplMXIyem14LVE1cmlhRTRUVWgzUUhYTWF0SnQ0WlNrTVdKSVhoVFFhSzgyZ21oVExnZXRrN2VRUTV5Q0ZKSW9xMlhXWVY1Y1nSAXdBVV95cUxObjYwLVM4YThBX1ZjbzVpeFREa29WWUlDQTQyaVZLcTFuMEdwR0E4d1VVVjRFLVNfRUdMVUh3MFIwWEtndklpZm1Fd2p4b25XT1gxOTdGbjNrZlJtM0k4TnBSSkhzUDZwcVkyQTdSSkJzLUliM3lNVQ?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-14 07:22,2025-12-01 11:16,news.google.com
